filename,blur_score,skew_angle,brightness_mean,brightness_std,bucket
X51005361900.jpg,713.3866762566693,0.0,249.79444921655437,28.532202238715122,clean
X51005361906.jpg,3977.858286852464,0.0,248.99764908473273,36.32956683146997,clean
X51005361907.jpg,5078.269392699352,2.014598787870572,247.8308077687992,39.29468813413888,clean
X51005361908.jpg,34832.42323020704,0.9240453527727062,238.77655552011447,54.11374726723822,clean
X51005361912.jpg,2480.859127600501,0.8425242607404145,237.03563586469312,52.79522953105441,clean
X51005361923.jpg,289.8794112636957,0.0,251.56472038116826,20.666809832372774,clean
X51005361946.jpg,14407.002831951158,0.0,246.23205097518394,41.00836036096682,clean
X51005361950.jpg,753.6703392550778,1.9973133523966635,238.87377216546463,33.64047259022614,clean
X51005365179.jpg,6662.3006502641465,0.0,241.94467958402277,51.50702058203713,clean
X51005365187.jpg,6831.51112136357,0.0,241.23649097813913,49.8582396675142,clean
X51005433492.jpg,2741.2544471123224,0.0,252.93631242571976,20.746734602613163,clean
X51005433494.jpg,4602.9355132308965,0.0,251.73326238812487,25.625246354733857,clean
X51005433514.jpg,2736.7466225229814,0.7794863211184798,252.93967474350578,20.729913521517123,clean
X51005433518.jpg,2737.2529348274275,0.0,252.89291639380048,21.061547380818954,clean
X51005433522.jpg,2789.717616238276,0.2535145304573878,252.78983785684832,21.300956423513153,clean
X51005433533.jpg,7547.643401489243,-0.9655677874009164,249.06168837468772,34.806214153741685,clean
X51005433538.jpg,2408.441362494819,0.0,252.8373271889401,20.87056825909162,clean
X51005433541.jpg,2719.0089129449234,0.0,252.98523490746805,20.4732297507508,clean
X51005433543.jpg,2755.056112795249,-0.820637515324583,252.9792973392515,20.531627210471413,clean
X51005433548.jpg,3650.1659881394157,-0.9793196543394874,252.05168146207765,24.551425472794637,clean
X51005433552.jpg,3339.5456122967194,0.0,252.65651847000896,21.480662602976015,clean
X51005433553.jpg,3497.454686628262,0.0,252.29546011302725,23.423916137164557,clean
X51005433556.jpg,3997.188884642936,0.9628636256362129,251.868515486672,25.335289517233264,clean
X51005441398.jpg,340.34195377575776,0.0,250.98185128377048,15.079676361888948,clean
X51005441401.jpg,781.1180149952363,0.0,248.75241147911194,24.842326694716345,clean
X51005441402.jpg,923.204742586184,0.0,247.52678615792237,28.80325014509288,clean
X51005441407.jpg,798.579633109273,0.0,247.28220366890727,28.0234358832748,clean
X51005441408.jpg,698.1026801531516,0.0,249.10319550727573,24.199450103410165,clean
X51005442322.jpg,7334.706417812705,-1.2018330644521196,249.18732142424022,34.03249901628937,clean
X51005442327.jpg,2960.0139780251766,-0.2535145304573878,252.77004050546944,21.542285225357578,clean
X51005442333.jpg,2442.908736910971,-0.9612021240511309,252.55796369012992,21.95602728635988,clean
X51005442334.jpg,1822.2435626100792,0.0,252.72333308837938,20.420998649030327,clean
X51005442338.jpg,3948.3544695462797,0.0,252.34846042833928,22.97323320768205,clean
X51005442341.jpg,1119.6436143243088,0.0,253.83671748041428,15.678269641751777,clean
X51005442343.jpg,4020.2840403599407,0.5379845863476002,251.98126743311747,24.786350072236793,clean
X51005442344.jpg,4265.046612801283,-2.014598787870572,251.78855963035727,25.508063792884215,clean
X51005442346.jpg,4167.679012951739,0.0,251.21903757064203,27.944882279997035,clean
X51005442361.jpg,3761.3325364596076,-1.0708244547869634,251.23333636319566,26.662441404036386,clean
X51005442366.jpg,2451.1836229880773,0.9391909457355799,252.9062742388986,19.81575797819427,clean
X51005442375.jpg,2294.961281388974,0.0,252.78583963544696,20.800676911220354,clean
X51005442376.jpg,2322.414362758932,0.0,252.76845428543726,20.852009502481735,clean
X51005442378.jpg,7917.972734902468,0.0,244.9092059336824,38.56857926430021,clean
X51005442379.jpg,2369.5955315318784,0.0,252.72579685379097,21.158305054311803,clean
X51005442382.jpg,2172.0885658885913,-0.6499273856928378,252.88127484487106,20.324251609094667,clean
X51005442383.jpg,2920.5947195453314,0.8075700446249495,250.13327213011442,31.816122866905303,clean
X51005442384.jpg,2275.656631141548,0.0,252.83316063118093,20.466396617560893,clean
X51005442386.jpg,2326.941188537101,0.0,252.77966841186736,20.817126264798546,clean
X51005442388.jpg,1453.5997745725967,0.0,253.46712720573976,17.180104442469773,clean
X51005442392.jpg,2662.1648148148147,0.0,253.09694571781998,19.7296474490594,clean
X51005442394.jpg,2810.4007834291397,0.0,252.95097140362367,20.556817924738336,clean
X51005442397.jpg,2451.6966892236046,0.0,253.5029348274273,17.300969522218647,clean
X51005444033.jpg,525.4033648069443,0.0,235.9729520180129,48.58033406926085,clean
X51005444037.jpg,560.7750160369897,0.0,244.19400702806817,35.46550535697695,clean
X51005444040.jpg,533.5522614384738,0.0,235.49193701384937,49.610688164987096,clean
X51005444041.jpg,550.9507893971106,0.0,237.41603581352268,46.303110597156156,clean
X51005444044.jpg,177.56766091906854,0.0,247.70111421599577,23.313110440549888,clean
X51005444045.jpg,269.8111070422136,0.0,243.66142276360713,28.11022593631741,clean
X51005444046.jpg,565.1087318060341,0.0,248.46741005402208,24.180615243046304,clean
X51005447832.jpg,327.4242701813227,0.48143181281810643,242.6899907321594,35.09184828416029,clean
X51005447833.jpg,372.71083590451053,0.0,240.76220369024153,38.10519689230124,clean
X51005447839.jpg,329.50569213525995,0.0,241.42889612432364,39.29868609141524,clean
X51005447840.jpg,373.4014258381998,0.0,237.48920829359403,43.76531969187892,clean
X51005447841.jpg,311.94767929374814,0.0,232.90246234700365,44.07428208984565,clean
X51005447842.jpg,442.79682933476084,0.0,233.84217656575896,43.29013310454665,clean
X51005447844.jpg,407.305538210362,0.0,243.67936311000827,34.988861984426464,clean
X51005447848.jpg,317.8218303833131,0.0,245.62400614725328,31.042466969123662,clean
X51005447850.jpg,319.21484992458613,0.0,238.05883596716774,43.08554818378366,clean
X51005447851.jpg,267.229851966221,0.0,237.62494462995775,39.04561777846474,clean
X51005447852.jpg,222.65602498637446,0.0,227.87060301867749,40.74674195167787,clean
X51005447853.jpg,205.4341303267411,-0.40346472755118723,228.56952878373136,42.73659326360778,clean
X51005447859.jpg,483.3529385345456,0.0,236.64104994081464,42.45758343253558,clean
X51005447860.jpg,418.0111635806987,0.0,238.55556348146348,42.88917057115758,clean
X51005447861.jpg,364.51652536380533,0.0,233.30598874810244,46.074082400598726,clean
X51005453729.jpg,964.8691991301536,0.0,246.8139180704374,29.17973818086901,clean
X51005453801.jpg,293.29154912334513,0.0,251.38085615856798,14.520653302345554,clean
X51005453802.jpg,1039.5952651663729,0.0,244.54497393309057,33.59412753832093,clean
X51005453804.jpg,967.1304020309254,0.0,246.36906715901222,30.48046709931683,clean
X51005568827.jpg,814.5260938511365,0.0,235.79363503380796,46.399021298851224,clean
X51005568829.jpg,520.8833161008376,0.0,228.03492272408621,44.54851874473055,clean
X51005568855.jpg,748.4948686489844,0.0,226.59256761021174,64.3104700517536,clean
X51005568866.jpg,569.3318425281936,0.0,226.43660800494254,49.51066395678536,clean
X51005568880.jpg,303.78724395702346,0.0,237.20376889765302,34.40913705032305,clean
X51005568881.jpg,166.37702577309668,0.0,222.6163803331913,34.59248502171658,clean
X51005568884.jpg,410.6260478680251,0.0,238.42451948575157,40.8648502154074,clean
X51005568885.jpg,321.5930292964584,0.0,241.16535324537054,37.28083765538348,clean
X51005568887.jpg,919.9626569195775,0.0,229.76315621176732,55.20935997626117,clean
X51005568889.jpg,299.2070094129474,0.0,234.56000147278678,47.103744062277805,clean
X51005568890.jpg,906.1780796742734,0.0,228.31485719465596,55.59541237264643,clean
X51005568891.jpg,278.8828746137714,0.0,231.76089825744575,50.138313319326414,clean
X51005568892.jpg,401.38202072009125,0.0,242.35208274063538,32.99556198228871,clean
X51005568894.jpg,479.1720555140796,0.0,241.66388045916347,39.26282171167564,clean
X51005568895.jpg,310.30872450332123,0.0,239.0937955361622,36.029771760752894,clean
X51005568898.jpg,224.41126950168692,0.0,224.82165638570487,35.02304900869321,clean
X51005568899.jpg,342.01354250426954,0.0,241.69457345216838,33.985469805192125,clean
X51005568900.jpg,296.851217173828,0.0,233.27097283871527,32.642050963099166,clean
X51005568911.jpg,320.1806793955889,0.0,237.81739671643712,33.24614082117291,clean
X51005568913.jpg,291.7002583084749,0.0,232.07299799661087,37.34040379876089,clean
X51005568914.jpg,449.75046362172566,0.0,234.55642601630367,36.20107862755157,clean
X51005577191.jpg,4740.446365087074,0.0,242.70605217511968,39.27650303200558,clean
X51005577192.jpg,5015.89818993167,0.0,241.62643006554177,42.007707679563495,clean
X51005582745.jpg,171.0197306665705,0.0,246.23743683323974,24.638582960709897,clean
X51005587254.jpg,2376.4653400682996,1.9652605719205243,190.78688142695668,45.55854358332668,clean
X51005587261.jpg,2497.678758692125,1.8934406408674624,191.6817374453799,44.292687253835055,clean
X51005587267.jpg,2741.505960164822,0.0,188.3617943301968,47.377534313292166,clean
X51005605284.jpg,7331.960947182588,0.7029804227355815,240.03536957114738,53.868828462294964,clean
X51005605285.jpg,8211.157672932903,0.0,235.76258819266909,59.48006298177518,clean
X51005605286.jpg,7517.958625105712,0.0,234.63454540413838,61.967099787623816,clean
X51005605287.jpg,7435.009652176773,0.0,240.98022672961474,49.15131305037211,clean
X51005605295.jpg,7334.243212296444,0.9713008267559993,236.39978686344602,57.59868676089201,clean
X51005605332.jpg,7518.890930304096,0.9628636256362129,238.4439649615687,54.23337343262242,clean
X51005605333.jpg,5593.810171130695,0.9093804491991415,234.8896480420527,51.75247679723667,clean
X51005605334.jpg,6427.596238178761,0.0,239.6628924825463,51.97478126652335,clean
X51005605335.jpg,5790.2635759014265,0.0,243.00094770638702,47.50142144893612,clean
X51005621482.jpg,1372.9434814396768,0.0,239.93576602564102,44.551594946134095,clean
X51005663272.jpg,2427.03824080133,0.0,193.79860851276976,46.922420278628174,clean
X51005663273.jpg,2358.044794587433,0.0,191.23069456481778,45.882120309241394,clean
X51005663274.jpg,360.1229227336495,0.0,246.62021842132046,29.598087942451617,clean
X51005663276.jpg,2188.6170998899033,-2.9249779491563666,171.67943372421124,72.08116956094831,clean
X51005663277.jpg,2367.1710322725344,-1.7993249653690673,169.73038383689692,73.98939449537211,clean
X51005663278.jpg,1848.0303869429788,0.0,193.52821947287208,39.637790741588944,clean
X51005663279.jpg,461.1282522352376,0.0,241.0704807938094,44.00118355277561,clean
X51005663280.jpg,1675.6934153296577,-1.6135389328811822,195.14504098659052,39.79227700182285,clean
X51005663293.jpg,2044.4353031130618,0.9566473218111056,194.57960922108973,40.630986923703006,clean
X51005663297.jpg,442.7681605326409,0.0,237.3027708516158,51.36951285865579,clean
X51005663298.jpg,523.6187130139306,0.0,246.21884415336044,31.737102066534018,clean
X51005663300.jpg,326.655831601489,0.0,248.6934033457296,25.96876078883659,clean
X51005663301.jpg,345.5559799867642,0.0,238.23506080018896,54.79780602679082,clean
X51005663307.jpg,448.6747573007549,0.0,239.611529622779,46.555561954687256,clean
X51005663309.jpg,172.7265025953867,0.0,232.6932606469468,51.623277438281846,clean
X51005663310.jpg,272.2956978738705,0.0,248.6611818489757,24.24701989998855,clean
X51005663311.jpg,341.3638712413403,0.0,247.74029778623418,27.83064572033482,clean
X51005663317.jpg,236.4810819961788,0.0,248.91733409051471,25.4853079901986,clean
X51005663323.jpg,274.32794050110954,0.0,241.19202853481096,37.004756838742026,clean
X51005663324.jpg,481.3310070498174,0.0,243.1436735630878,38.19117899064257,clean
X51005675095.jpg,2548.478222653018,0.0,181.88199818588083,54.28458260853287,clean
X51005675099.jpg,353.4175513454998,0.0,245.39511681110156,30.73948295773126,clean
X51005675103.jpg,449.96002788363427,0.0,243.53866533518942,38.3716170571958,clean
X51005675104.jpg,500.3410877137601,0.0,242.42143230497942,40.57660482349186,clean
X51005675914.jpg,2231.4210911371238,0.8959397413763628,169.8029670661464,80.81228912572755,clean
X51005676534.jpg,544.2655320084198,0.0,242.53365950226245,41.06489574557923,clean
X51005676535.jpg,453.68434272325914,0.0,242.72414214368789,39.9153941449629,clean
X51005676536.jpg,483.3491895828146,0.0,243.04619512122193,38.970817445492344,clean
X51005676537.jpg,446.0818028912367,0.0,244.22365704369136,36.597063450548966,clean
X51005676538.jpg,735.4936773121809,0.0,242.9974450477794,41.07046861926396,clean
X51005676539.jpg,388.87731356320285,0.0,243.13969485916422,35.96830434284536,clean
X51005676540.jpg,490.5713319542679,0.0,241.30433163625935,43.35456266693149,clean
X51005676541.jpg,471.9365609488843,0.0,243.57126758835483,37.619275283264564,clean
X51005676542.jpg,515.8776515327501,0.0,241.76661969467438,40.606301007080454,clean
X51005676543.jpg,568.9631553564532,0.0,240.31849127283584,44.12760780835567,clean
X51005676544.jpg,537.5544251427201,0.0,240.90543523549815,43.13145985232438,clean
X51005676545.jpg,350.69449603841844,0.0,241.48213430498953,40.576403754283675,clean
X51005676546.jpg,479.67806376677663,0.0,241.8564079318813,40.89367923794431,clean
X51005676547.jpg,556.9444252989209,0.0,241.83408701578588,42.86137889740378,clean
X51005676548.jpg,418.7438072178459,0.0,244.41739118662426,35.89355985118764,clean
X51005676549.jpg,435.54798241127804,0.0,243.53249446932733,37.23556779690921,clean
X51005677327.jpg,437.8682918335934,0.0,242.42686545697222,40.572039750861386,clean
X51005677328.jpg,508.56141673631583,0.0,243.35010881564423,38.00102926929933,clean
X51005677329.jpg,535.7615484975848,0.0,242.0632217895806,41.05183513206946,clean
X51005677331.jpg,484.94720801316527,0.0,242.8834741162779,39.476955650377946,clean
X51005677332.jpg,399.54320717431693,0.0,243.49208561902927,38.799349770788055,clean
X51005677333.jpg,484.1620538079687,0.0,243.00534102151866,39.26527994537772,clean
X51005677334.jpg,446.681418219532,0.0,242.08882381702614,41.20628155691417,clean
X51005677335.jpg,451.762145275535,0.0,241.2766519114079,43.571044055500415,clean
X51005677336.jpg,462.44635188506214,0.0,243.0807626517633,38.85743655300463,clean
X51005677337.jpg,443.0490546547571,0.0,243.1293513616388,39.28867862859423,clean
X51005677339.jpg,419.8890913716152,0.0,245.58340176617858,33.500676568440305,clean
X51005684949.jpg,864.2741572130707,0.0,247.15256433761203,26.588509770502895,clean
X51005685355.jpg,1025.9572692662066,0.0,245.17950037376355,31.395414950668844,clean
X51005685357.jpg,1069.4275529250606,0.0,245.47905323092527,30.37733316679064,clean
X51005705722.jpg,2290.7478985220628,0.0,180.78068698095333,64.59325736044994,clean
X51005705727.jpg,1715.3878022518,-0.518765188794293,190.15369626864836,41.57270440822811,clean
X51005705729.jpg,2227.2762176824695,2.9928241313840607,190.86419146287682,44.617127929216814,clean
X51005705760.jpg,2726.073858331876,0.0,184.38382059065276,49.65848450648733,clean
X51005705784.jpg,3125.8439305840466,0.0,183.84446149659738,53.60798037851074,clean
X51005705804.jpg,1548.5419334577878,-4.945164747757705,194.12766675940264,37.92293725756448,clean
X51005710963.jpg,454.7776673416031,0.0,246.17646971496438,28.673481373661435,clean
X51005711401.jpg,499.40350991088206,0.0,242.75867934040164,36.15632880824903,clean
X51005711402.jpg,347.6785732111399,0.0,241.05875929784855,37.83858583770598,clean
X51005711403.jpg,380.3609805811246,0.0,243.25958703931698,35.795785668645486,clean
X51005711404.jpg,274.7606190181799,0.0,238.56063196219318,45.293577164628324,clean
X51005711441.jpg,370.7499055228523,0.0,240.86009281356453,41.679090222539216,clean
X51005711442.jpg,287.2065137202724,0.0,243.8678173588961,34.852631227727784,clean
X51005711443.jpg,515.8556655197824,0.0,241.72689338006984,38.47571097681403,clean
X51005711444.jpg,534.117808522313,0.0,241.6023472216947,37.35484664540017,clean
X51005711445.jpg,278.09953098487495,0.0,242.8369339421672,36.20598570395855,clean
X51005711446.jpg,394.01778245885,0.0,244.27364189959346,33.328130543888385,clean
X51005711447.jpg,295.15924639274647,0.0,241.8920697247334,37.90314570579594,clean
X51005711449.jpg,454.54909901448457,0.0,243.97872589614943,36.179626258625326,clean
X51005711451.jpg,452.572497709935,0.0,240.73333016825555,31.146830992546867,clean
X51005711452.jpg,488.0204227211093,0.0,242.24420233506885,36.44786287747096,clean
X51005711453.jpg,257.27726538622136,0.0,238.29625225804855,35.13886614483077,clean
X51005711454.jpg,332.1885643618766,0.0,237.16215590147917,36.82076248053865,clean
X51005711456.jpg,445.0818636528017,0.0,242.13690629968968,39.23141171940574,clean
X51005712017.jpg,1400.1742669663859,0.0,240.09301027486345,43.793329218508234,clean
X51005712021.jpg,1843.3051662856,0.0,229.8752156384175,51.220853117279674,clean
X51005712038.jpg,1791.4521697320893,0.0,229.66576690926524,56.25453778029108,clean
X51005712039.jpg,1260.752288524333,0.0,232.3934669391522,46.44849216037694,clean
X51005715007.jpg,10889.925746491841,0.0,242.02714486449116,54.683956626058965,clean
X51005715010.jpg,14346.439454110998,0.0,234.11398684687484,68.67748031698486,clean
X51005715451.jpg,14170.881039537338,0.0,240.764059696935,56.79747181599458,clean
X51005715455.jpg,14070.812702044632,0.0,240.90266885442517,56.758155635635944,clean
X51005715456.jpg,15334.98598974857,0.0,234.85397390801015,67.27290329951914,clean
X51005717526.jpg,1068.2275798174355,0.0,239.0374631605691,36.42991695442519,clean
X51005719814.jpg,375.21620011516995,0.0,236.00882252667967,47.356047208028485,clean
X51005719823.jpg,572.3932201054376,0.0,238.40080256886418,36.5917631044047,clean
X51005719855.jpg,344.83924793329294,0.0,241.63281101748635,34.277270234969755,clean
X51005719856.jpg,201.49829337898905,0.0,240.23255496150475,37.84898085255961,clean
X51005719857.jpg,288.66164902620125,0.0,243.11848537035104,33.63430950630786,clean
X51005719862.jpg,244.8265167733894,0.0,191.8019297498602,47.74918224087746,clean
X51005719863.jpg,133.04154110962398,0.0,206.5662639361851,52.818406087731276,clean
X51005719864.jpg,225.75280543241348,0.0,235.17961669711846,29.237646188105565,clean
X51005719873.jpg,753.9416844993394,0.0,233.28188072220985,56.38108438180211,clean
X51005719874.jpg,331.8545620069269,0.0,241.9018373679191,35.047518279075106,clean
X51005719882.jpg,208.68155593152102,0.0,225.18308999184958,38.535987851684865,clean
X51005719883.jpg,125.57068490912046,0.0,226.42380155665177,38.355433253393386,clean
X51005719886.jpg,546.9403413608576,0.0,238.58946914796314,42.255385789782935,clean
X51005719888.jpg,550.117210831682,0.0,243.31600610307007,35.59323470059594,clean
X51005719889.jpg,273.6626132588,0.0,242.74090644132855,36.3188447799456,clean
X51005719893.jpg,376.5207129105979,0.0,242.7499173690299,35.26899132929878,clean
X51005719895.jpg,903.9375622488102,0.0,233.96865248983016,42.97592137592823,clean
X51005719896.jpg,192.87181958230275,0.0,129.26941547183313,20.547063836202454,clean
X51005719898.jpg,232.49119320389164,0.0,232.3004735965137,28.235087954135313,clean
X51005719899.jpg,336.06464636416416,0.0,242.7772201740626,34.44537323240716,clean
X51005719902.jpg,320.11713716626696,0.0,242.6735419744919,29.0217746992466,clean
X51005719903.jpg,336.29742933584134,0.0,242.91818542711755,35.14109710122259,clean
X51005719904.jpg,344.05935017700403,0.0,246.14610604434907,29.33955129894903,clean
X51005719905.jpg,358.03034108639787,0.0,237.97818488096266,45.20638430187482,clean
X51005719906.jpg,372.96638505874466,0.0,241.4625444566996,39.88302284051149,clean
X51005719912.jpg,310.9671966447511,0.0,233.0263565610183,29.572731483479668,clean
X51005719914.jpg,276.289614304738,0.0,231.78175987138897,28.19193853502895,clean
X51005719917.jpg,476.3169142203018,0.0,242.02710398954193,35.74133411526489,clean
X51005722668.jpg,310.4155977684336,0.0,241.6136975242196,41.21167820481796,clean
X51005722699.jpg,338.11513835538113,0.0,236.00228007087765,50.76041376718844,clean
X51005724552.jpg,398.2277257571574,0.0,238.6206758268323,40.8970424184716,clean
X51005724554.jpg,371.98030986521206,0.0,236.44493775616198,45.930378010437074,clean
X51005724611.jpg,528.9700246307962,0.0,239.20982194000294,40.274748507935136,clean
X51005724621.jpg,380.0950420685308,0.0,239.97209231032465,40.60203495686413,clean
X51005724622.jpg,370.9322253143831,0.0,239.01478565950327,42.1838214592746,clean
X51005724623.jpg,259.81549308798014,0.0,241.79434254344125,34.81260452002225,clean
X51005724624.jpg,415.9507786245894,0.0,239.27201608083882,41.90321427308851,clean
X51005724625.jpg,491.4324959982961,0.0,240.37010412170912,39.665025147570304,clean
X51005724626.jpg,350.0488750258084,0.0,239.15914075627128,41.78321307259588,clean
X51005724627.jpg,317.40793932676735,0.0,235.11619026530857,50.4387367093903,clean
X51005724628.jpg,381.95139990961223,0.0,229.85621394723498,62.07062028060394,clean
X51005724629.jpg,462.15812074148516,0.0,239.59627557675063,40.971303147102,clean
X51005741929.jpg,4038.474387202383,-0.958099942157729,242.82888106084803,49.72744778596731,clean
X51005741944.jpg,5430.861671655151,0.0,239.43230302179103,56.22959255472274,clean
X51005742068.jpg,1275.3214192777427,0.0,240.87335146976523,47.902713788640504,clean
X51005742110.jpg,6687.080011447913,0.0,239.15276524301223,57.77402376663194,clean
X51005745183.jpg,7386.973283865254,0.0,233.48172622750627,66.97794298053505,clean
X51005745187.jpg,5824.744741419203,0.0,240.30913877814024,54.78767669270921,clean
X51005745188.jpg,6042.583475330062,0.0,235.46478987478378,63.644454953205376,clean
X51005745190.jpg,6684.868452482484,0.0,238.68125921074179,57.24397431283525,clean
X51005745213.jpg,4537.327192854965,0.0,240.00774667405764,53.30736649675037,clean
X51005745214.jpg,5376.242846019284,0.0,232.29412650660944,68.92127102213146,clean
X51005745244.jpg,5202.46481972836,0.0,241.13639034119385,53.79128242122357,clean
X51005745249.jpg,5703.498391376095,0.0,237.9724942333638,59.3944608608659,clean
X51005745296.jpg,462.6606693060591,0.0,246.3582269617575,30.323357072737164,clean
X51005745298.jpg,181.57137244705672,0.0,244.30178409547227,28.467641744268196,clean
X51005746140.jpg,7005.405089223622,0.0,236.91816957957334,61.75382853624635,clean
X51005746203.jpg,7626.654056898707,-0.561705332566547,236.30738461043174,61.810871854681196,clean
X51005746204.jpg,5956.631475016143,-0.5070290609147756,235.27713211326332,64.65902436697863,clean
X51005746206.jpg,5263.481829993252,0.0,239.6894101884222,57.269067870927124,clean
X51005746207.jpg,7481.62194118802,-0.8069294551023745,236.12060613988308,62.60794557663756,clean
X51005746210.jpg,6078.868275294235,-0.9193917903903979,232.47087484920937,68.86999549936759,clean
X51005749895.jpg,417.17256999352145,0.0,242.86416630843956,32.64391809776184,clean
X51005749904.jpg,120.47146060282346,0.0,242.6920825138971,28.352370812484768,clean
X51005749905.jpg,514.5759762763076,0.0,240.36157585503773,46.076847466977746,clean
X51005749912.jpg,402.2726143697033,0.0,239.7300556445474,38.76946972943173,clean
X51005757199.jpg,1253.211919111749,0.0,202.3396472147329,38.783619504381114,clean
